codmpio,tipo_eleccion,total_partidos,total_votos,margen_prop,log_margen_prop,nep_lt,nep_g,log_nep_lt,log_nep_g,dummy_farc,votos_farc,prop_votos_farc,log_prop_votos_farc,coddepto,departamento,municipio,dummy_pdet,dummy_etcr,nombre_cep,dummy_cep,pob_2019,log_pob_2019,magnitud_distrito,censo_electoral_2018,mdm_2017,o_aband_tierras,o_acto_terror,o_amenazas,o_delito_sex,o_desap_for,o_desplaza,o_homic,o_minas_anti,o_perd_mue,o_secuest,o_hsininfo,o_tortura,o_vinc_mened,log_o_aband_tierras,log_o_acto_terror,log_o_amenazas,log_o_delito_sex,log_o_desap_for,log_o_desplaza,log_o_homic,log_o_minas_anti,log_o_perd_mue,log_o_secuest,log_o_hsininfo,log_o_tortura,log_o_vinc_mened,o_aband_tierras_last,o_acto_terror_last,o_amenazas_last,o_delito_sex_last,o_desap_for_last,o_desplaza_last,o_homic_last,o_minas_anti_last,o_perd_mue_last,o_secuest_last,o_hsininfo_last,o_tortura_last,o_vinc_mened_last,log_o_aband_tierras_last,log_o_acto_terror_last,log_o_amenazas_last,log_o_delito_sex_last,log_o_desap_for_last,log_o_desplaza_last,log_o_homic_last,log_o_minas_anti_last,log_o_perd_mue_last,log_o_secuest_last,log_o_hsininfo_last,log_o_tortura_last,log_o_vinc_mened_last,provincia,areaoficialkm2,discapital,disbogota,log_areaoficialkm2,log_discapital,log_disbogota
23570,CONCEJO,6,18229,0.004498326841845424,-5.404049764268666,4.396526146161702,4.083693962304859,1.480814716859314,1.4070019617220324,0,0,0,NA,23,CORDOBA,PUEBLO NUEVO,0,0,NA,0,36112,10.494380499057318,13,24354,50.25,0,10,236,5,34,4144,301,0,18,1,0,2,0,-9.210340371976182,2.302595092944046,5.463832228754334,1.609457912234103,3.526363465788307,8.329416808070594,5.707110596974734,-9.210340371976182,2.890377313436288,9.999500033329732e-5,-9.210340371976182,0.693197179309987,-9.210340371976182,0,1,67,0,0,302,5,0,3,0,0,1,0,-9.210340371976182,9.999500033329732e-5,4.204694111927166,-9.210340371976182,-9.210340371976182,5.710427348500643,1.609457912234103,-9.210340371976182,1.0986456214459,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,San jorge,819,59.95428,470.6844,6.70808408385307,4.0935824385462825,6.154187826974797
23574,ALCALDE,5,13035,0.05431530494821635,-2.912949232673882,3.0135403487547894,2.7941406355790934,1.103115583184257,1.0275245944209463,0,0,0,NA,23,CORDOBA,PUERTO ESCONDIDO,0,0,NA,0,24036,10.087307985453819,1,18352,36.53,0,8,186,5,8,2893,156,0,14,1,0,0,0,-9.210340371976182,2.0794540416017115,5.225747211347465,1.609457912234103,2.0794540416017115,7.970049339542329,5.0498566482749725,-9.210340371976182,2.6390644724468912,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,2,68,0,0,395,0,0,5,0,0,0,0,-9.210340371976182,0.693197179309987,4.21950917576326,-9.210340371976182,-9.210340371976182,5.978886018065647,-9.210340371976182,-9.210340371976182,1.609457912234103,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Costanera,417,47.09406,554.4901,6.0330862217988015,3.8521470907605515,6.318048970743173
23574,CONCEJO,8,10867,0.032023557559584054,-3.4412834732883777,5.537202420654534,5.201194562636309,1.7114893949935472,1.648888322788865,0,0,0,NA,23,CORDOBA,PUERTO ESCONDIDO,0,0,NA,0,24036,10.087307985453819,13,18352,36.53,0,8,186,5,8,2893,156,0,14,1,0,0,0,-9.210340371976182,2.0794540416017115,5.225747211347465,1.609457912234103,2.0794540416017115,7.970049339542329,5.0498566482749725,-9.210340371976182,2.6390644724468912,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,2,68,0,0,395,0,0,5,0,0,0,0,-9.210340371976182,0.693197179309987,4.21950917576326,-9.210340371976182,-9.210340371976182,5.978886018065647,-9.210340371976182,-9.210340371976182,1.609457912234103,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Costanera,417,47.09406,554.4901,6.0330862217988015,3.8521470907605515,6.318048970743173
23580,ALCALDE,5,19428,0.12991558575252216,-2.0408703798045313,2.6712066501928406,2.27249781468464,0.9825302992342209,0.8208795854341127,0,0,0,NA,23,CORDOBA,PUERTO LIBERTADOR,1,0,C 14 SUR DE CORDOBA,1,42835,10.665110804398145,1,26577,44.07,0,84,1045,29,184,48477,1245,193,113,17,0,24,4,-9.210340371976182,4.430817989318795,6.951772260092687,3.367299278256391,5.214936301087099,10.788844739703192,7.12689088922009,5.262690707039466,4.727388703667701,2.833219226391856,-9.210340371976182,3.178057997005932,1.3863193608073958,0,2,212,3,0,3838,6,4,7,0,0,0,1,-9.210340371976182,0.693197179309987,5.356586746370015,1.0986456214459,-9.210340371976182,8.252706702622882,1.7917761357558344,1.3863193608073958,1.945924434667559,-9.210340371976182,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,San jorge,2062,97.70471,411.2623,7.631431664576906,4.581949869038393,6.019231234762294
23580,CONCEJO,14,18079,0.004259085126389728,-5.458700900828332,11.230627473953193,11.38380514195147,2.4186446419848893,2.432191743806154,0,0,0,NA,23,CORDOBA,PUERTO LIBERTADOR,1,0,C 14 SUR DE CORDOBA,1,42835,10.665110804398145,13,26577,44.07,0,84,1045,29,184,48477,1245,193,113,17,0,24,4,-9.210340371976182,4.430817989318795,6.951772260092687,3.367299278256391,5.214936301087099,10.788844739703192,7.12689088922009,5.262690707039466,4.727388703667701,2.833219226391856,-9.210340371976182,3.178057997005932,1.3863193608073958,0,2,212,3,0,3838,6,4,7,0,0,0,1,-9.210340371976182,0.693197179309987,5.356586746370015,1.0986456214459,-9.210340371976182,8.252706702622882,1.7917761357558344,1.3863193608073958,1.945924434667559,-9.210340371976182,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,San jorge,2062,97.70471,411.2623,7.631431664576906,4.581949869038393,6.019231234762294
23586,ALCALDE,5,10549,0.006730495781590684,-5.001106470640492,2.0645570973182448,2.049289499886409,0.7249157226911606,0.7174931476544447,0,0,0,NA,23,CORDOBA,PURISIMA DE LA CONCEPCION,0,0,NA,0,17411,9.764857469366598,1,13659,41.46,0,4,45,1,0,439,115,0,4,0,0,0,0,-9.210340371976182,1.3863193608073958,3.8066647119900727,9.999500033329732e-5,-9.210340371976182,6.0844996408655785,4.744932997928089,-9.210340371976182,1.3863193608073958,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,7,0,0,39,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,1.945924434667559,-9.210340371976182,-9.210340371976182,3.663564210228923,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Bajo sinú,122,75.99954,567.1981,4.804021044733257,4.33072741921617,6.340708643054397
23586,CONCEJO,9,10131,0.10127331951436186,-2.2899322833229627,5.460605329951466,4.686423297944653,1.6975596499030778,1.544669668473788,0,0,0,NA,23,CORDOBA,PURISIMA DE LA CONCEPCION,0,0,NA,0,17411,9.764857469366598,11,13659,41.46,0,4,45,1,0,439,115,0,4,0,0,0,0,-9.210340371976182,1.3863193608073958,3.8066647119900727,9.999500033329732e-5,-9.210340371976182,6.0844996408655785,4.744932997928089,-9.210340371976182,1.3863193608073958,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,7,0,0,39,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,1.945924434667559,-9.210340371976182,-9.210340371976182,3.663564210228923,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Bajo sinú,122,75.99954,567.1981,4.804021044733257,4.33072741921617,6.340708643054397
23660,ALCALDE,7,55930,0.1608975505095655,-1.8269874487816853,2.0789843142349302,1.8215064066949054,0.7318794639868699,0.5996638547234885,0,0,0,NA,23,CORDOBA,SAHAGUN,0,0,NA,0,109052,11.599580111672507,1,79999,56.86,0,16,183,13,23,2248,574,0,12,2,0,0,1,-9.210340371976182,2.77259497222025,5.209486699289359,2.5649570497396432,3.135498563745785,7.717796255497567,6.352629570535579,-9.210340371976182,2.4849149830866115,0.693197179309987,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,0,0,53,0,0,186,0,0,2,0,0,0,0,-9.210340371976182,-9.210340371976182,3.9702938003427946,-9.210340371976182,-9.210340371976182,5.225747211347465,-9.210340371976182,-9.210340371976182,0.693197179309987,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sabanas,993,61.08658,509.3734,6.900730664045173,4.1122923658206965,6.233181362517863
23660,CONCEJO,14,52896,0.10104733817301875,-2.2921661771616053,8.031744589548216,7.021594694111729,2.0834017633337383,1.9489903566431737,0,0,0,NA,23,CORDOBA,SAHAGUN,0,0,NA,0,109052,11.599580111672507,17,79999,56.86,0,16,183,13,23,2248,574,0,12,2,0,0,1,-9.210340371976182,2.77259497222025,5.209486699289359,2.5649570497396432,3.135498563745785,7.717796255497567,6.352629570535579,-9.210340371976182,2.4849149830866115,0.693197179309987,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,0,0,53,0,0,186,0,0,2,0,0,0,0,-9.210340371976182,-9.210340371976182,3.9702938003427946,-9.210340371976182,-9.210340371976182,5.225747211347465,-9.210340371976182,-9.210340371976182,0.693197179309987,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sabanas,993,61.08658,509.3734,6.900730664045173,4.1122923658206965,6.233181362517863
23670,ALCALDE,5,21507,0.10601199609429485,-2.244203020572496,3.219400830321647,2.8182219871223397,1.1691952647018824,1.0361061850802193,0,0,0,NA,23,CORDOBA,SAN ANDRES DE SOTAVENTO,0,0,NA,0,48215,10.783425454944485,1,28821,42.57,0,3,77,11,9,3538,395,0,5,1,0,0,0,-9.210340371976182,1.0986456214459,4.343806720554139,2.3979043636661395,2.1972356883856023,8.171316902984287,5.978886018065647,-9.210340371976182,1.609457912234103,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,15,3,0,79,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,2.7080568677466546,1.0986456214459,-9.210340371976182,4.369449118289006,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sabanas,217,72.07244,546.416,5.37989735354046,4.2776718630858905,6.303380608705796
23670,CONCEJO,11,20319,0.0013288055514543151,-6.623474821878676,6.64659754047962,6.617108335348126,1.8941050756830586,1.8896584671715708,0,0,0,NA,23,CORDOBA,SAN ANDRES DE SOTAVENTO,0,0,NA,0,48215,10.783425454944485,13,28821,42.57,0,3,77,11,9,3538,395,0,5,1,0,0,0,-9.210340371976182,1.0986456214459,4.343806720554139,2.3979043636661395,2.1972356883856023,8.171316902984287,5.978886018065647,-9.210340371976182,1.609457912234103,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,15,3,0,79,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,2.7080568677466546,1.0986456214459,-9.210340371976182,4.369449118289006,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sabanas,217,72.07244,546.416,5.37989735354046,4.2776718630858905,6.303380608705796
23672,ALCALDE,3,17452,0.06497822599129044,-2.7337030499558024,2.877088537273634,2.5652627518412436,1.056778858261219,0.9420609107413915,0,0,0,NA,23,CORDOBA,SAN ANTERO,0,0,NA,0,34520,10.449294145197364,1,21538,59.91,0,13,113,7,11,1455,309,0,5,2,0,0,0,-9.210340371976182,2.5649570497396432,4.727388703667701,1.945924434667559,2.3979043636661395,7.282761248334113,5.733341600522288,-9.210340371976182,1.609457912234103,0.693197179309987,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,36,2,0,202,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,3.5835217162300297,0.693197179309987,-9.210340371976182,5.308268192450587,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Costanera,205,87.55486,584.8269,5.3230099791384085,4.472265682541767,6.371315923108751
23672,CONCEJO,10,15936,0.08954568273092373,-2.413006362347543,6.620363106794698,5.7561405561483685,1.8901502184136998,1.7502672077937578,0,0,0,NA,23,CORDOBA,SAN ANTERO,0,0,NA,0,34520,10.449294145197364,13,21538,59.91,0,13,113,7,11,1455,309,0,5,2,0,0,0,-9.210340371976182,2.5649570497396432,4.727388703667701,1.945924434667559,2.3979043636661395,7.282761248334113,5.733341600522288,-9.210340371976182,1.609457912234103,0.693197179309987,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,36,2,0,202,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,3.5835217162300297,0.693197179309987,-9.210340371976182,5.308268192450587,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Costanera,205,87.55486,584.8269,5.3230099791384085,4.472265682541767,6.371315923108751
23675,ALCALDE,6,17533,0.1506872754234871,-1.892548613387858,2.2632896369281923,1.9693749558538103,0.8168193464988341,0.6777162111130566,0,0,0,NA,23,CORDOBA,SAN BERNARDO DEL VIENTO,0,0,NA,0,37052,10.520077610373917,1,26969,37.52,0,10,416,12,4,4055,240,0,25,2,0,2,1,-9.210340371976182,2.302595092944046,6.030685500645849,2.4849149830866115,1.3863193608073958,8.307705991210426,5.480639340008572,-9.210340371976182,3.218879824860201,0.693197179309987,-9.210340371976182,0.693197179309987,9.999500033329732e-5,0,0,96,0,0,327,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,4.56434923313396,-9.210340371976182,-9.210340371976182,5.789960476707604,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Costanera,318,75.8325,579.7866,5.762051382780177,4.3285270925210995,6.362660122050477
23675,CONCEJO,12,16932,0.04086935979210962,-3.1973746460231447,7.282213268620301,7.044125227740483,1.9854348364186294,1.952193968406156,0,0,0,NA,23,CORDOBA,SAN BERNARDO DEL VIENTO,0,0,NA,0,37052,10.520077610373917,13,26969,37.52,0,10,416,12,4,4055,240,0,25,2,0,2,1,-9.210340371976182,2.302595092944046,6.030685500645849,2.4849149830866115,1.3863193608073958,8.307705991210426,5.480639340008572,-9.210340371976182,3.218879824860201,0.693197179309987,-9.210340371976182,0.693197179309987,9.999500033329732e-5,0,0,96,0,0,327,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,4.56434923313396,-9.210340371976182,-9.210340371976182,5.789960476707604,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Costanera,318,75.8325,579.7866,5.762051382780177,4.3285270925210995,6.362660122050477
23678,ALCALDE,8,13435,0.015928544845552672,-4.139642506027739,2.8900191678742484,2.7156299320799575,1.061263134584785,0.9990239456559158,0,0,0,NA,23,CORDOBA,SAN CARLOS,0,0,NA,0,27174,10.210015912784268,1,20087,42.83,0,4,53,2,0,943,145,0,3,0,0,1,0,-9.210340371976182,1.3863193608073958,3.9702938003427946,0.693197179309987,-9.210340371976182,6.849066388677991,4.976734432075509,-9.210340371976182,1.0986456214459,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,0,0,20,0,0,59,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,2.995737273541491,-9.210340371976182,-9.210340371976182,4.077539138819537,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sinú medio,505,28.94638,504.2087,6.22455842927536,3.3654454984888433,6.2229902894955265
23678,CONCEJO,12,13173,0.03901920595156763,-3.243701293774661,5.360231899132162,5.188867024702047,1.6790072389102808,1.646515373674903,0,0,0,NA,23,CORDOBA,SAN CARLOS,0,0,NA,0,27174,10.210015912784268,13,20087,42.83,0,4,53,2,0,943,145,0,3,0,0,1,0,-9.210340371976182,1.3863193608073958,3.9702938003427946,0.693197179309987,-9.210340371976182,6.849066388677991,4.976734432075509,-9.210340371976182,1.0986456214459,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,0,0,20,0,0,59,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,2.995737273541491,-9.210340371976182,-9.210340371976182,4.077539138819537,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sinú medio,505,28.94638,504.2087,6.22455842927536,3.3654454984888433,6.2229902894955265
23682,ALCALDE,2,5233,0.004777374355054487,-5.343864181504002,1.999954354430326,1.99049068086725,0.6931243575146646,0.6883811816423266,0,0,0,NA,23,CORDOBA,SAN JOSE DE URE,1,0,C 14 SUR DE CORDOBA,1,13584,9.516647908551128,1,7816,49.36,0,244,1493,6,20,7606,189,1,267,2,0,1,0,-9.210340371976182,5.497168635129183,7.308542864518425,1.7917761357558344,2.995737273541491,8.93669270163572,5.241747544160032,9.999500033329732e-5,5.587249032932014,0.693197179309987,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,0,8,100,0,0,1783,0,0,14,0,0,0,0,-9.210340371976182,2.0794540416017115,4.605171185987591,-9.210340371976182,-9.210340371976182,7.486052673948389,-9.210340371976182,-9.210340371976182,2.6390644724468912,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sinú medio,518,28.94638,504.2087,6.249975242259483,3.3654454984888433,6.2229902894955265
23682,CONCEJO,11,4828,0.04163214581607291,-3.1788826741583462,7.204420026110694,6.557761158462543,1.974694730182456,1.8806492578846625,0,0,0,NA,23,CORDOBA,SAN JOSE DE URE,1,0,C 14 SUR DE CORDOBA,1,13584,9.516647908551128,11,7816,49.36,0,244,1493,6,20,7606,189,1,267,2,0,1,0,-9.210340371976182,5.497168635129183,7.308542864518425,1.7917761357558344,2.995737273541491,8.93669270163572,5.241747544160032,9.999500033329732e-5,5.587249032932014,0.693197179309987,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,0,8,100,0,0,1783,0,0,14,0,0,0,0,-9.210340371976182,2.0794540416017115,4.605171185987591,-9.210340371976182,-9.210340371976182,7.486052673948389,-9.210340371976182,-9.210340371976182,2.6390644724468912,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sinú medio,518,28.94638,504.2087,6.249975242259483,3.3654454984888433,6.2229902894955265
23686,ALCALDE,5,26752,0.3688696172248803,-0.997312038235181,1.8498738940710198,1.5179602191179584,0.6151174713998528,0.4173674725154001,0,0,0,NA,23,CORDOBA,SAN PELAYO,0,0,NA,0,52481,10.868206478314477,1,36270,41.17,0,7,89,8,18,2937,508,0,5,0,0,0,0,-9.210340371976182,1.945924434667559,4.488637493327015,2.0794540416017115,2.890377313436288,7.9851439652469685,6.230481644428856,-9.210340371976182,1.609457912234103,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,1,32,2,0,643,5,0,1,0,0,0,0,-9.210340371976182,9.999500033329732e-5,3.465739027794844,0.693197179309987,-9.210340371976182,6.466144879758603,1.609457912234103,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sinú medio,470,40.29658,543.7179,6.152732694704104,3.6962668499879383,6.298430564569422
23686,CONCEJO,11,25398,0.004685408299866134,-5.363302216637448,5.1137228955605964,4.978381927442738,1.6319276899415036,1.605104924072392,0,0,0,NA,23,CORDOBA,SAN PELAYO,0,0,NA,0,52481,10.868206478314477,15,36270,41.17,0,7,89,8,18,2937,508,0,5,0,0,0,0,-9.210340371976182,1.945924434667559,4.488637493327015,2.0794540416017115,2.890377313436288,7.9851439652469685,6.230481644428856,-9.210340371976182,1.609457912234103,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,1,32,2,0,643,5,0,1,0,0,0,0,-9.210340371976182,9.999500033329732e-5,3.465739027794844,0.693197179309987,-9.210340371976182,6.466144879758603,1.609457912234103,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Sinú medio,470,40.29658,543.7179,6.152732694704104,3.6962668499879383,6.298430564569422
23807,ALCALDE,4,41744,0.16234668455346873,-1.818021202240397,1.9908227056840186,1.752851407141127,0.6885479732436409,0.561243837452527,0,0,0,NA,23,CORDOBA,TIERRALTA,1,0,C 14 SUR DE CORDOBA,1,93873,11.449698083912718,1,62882,55.44,0,152,1794,85,1128,108872,3079,124,218,137,0,12,32,-9.210340371976182,5.023881178740797,7.4922030983601,4.442652432960212,7.028201520710483,11.597928160158663,8.032360180402577,4.820282372056325,5.38449552150458,4.9199816557548655,-9.210340371976182,2.4849149830866115,3.465739027794844,0,6,378,10,0,2853,14,3,28,2,0,2,3,-9.210340371976182,1.7917761357558344,5.934894460169817,2.302595092944046,-9.210340371976182,7.956126386264323,2.6390644724468912,1.0986456214459,3.332208081597398,0.693197179309987,-9.210340371976182,0.693197179309987,1.0986456214459,Alto sinú,4728,66.36224,453.4173,8.461257559085935,4.1951283707149,6.116812915553746
23807,CONCEJO,16,37700,0.05193633952254642,-2.9577365503456465,9.641445594512826,9.16174855648339,2.266071055316902,2.215037050914561,1,312,0.008275862068965517,-4.782401272960485,23,CORDOBA,TIERRALTA,1,0,C 14 SUR DE CORDOBA,1,93873,11.449698083912718,15,62882,55.44,0,152,1794,85,1128,108872,3079,124,218,137,0,12,32,-9.210340371976182,5.023881178740797,7.4922030983601,4.442652432960212,7.028201520710483,11.597928160158663,8.032360180402577,4.820282372056325,5.38449552150458,4.9199816557548655,-9.210340371976182,2.4849149830866115,3.465739027794844,0,6,378,10,0,2853,14,3,28,2,0,2,3,-9.210340371976182,1.7917761357558344,5.934894460169817,2.302595092944046,-9.210340371976182,7.956126386264323,2.6390644724468912,1.0986456214459,3.332208081597398,0.693197179309987,-9.210340371976182,0.693197179309987,1.0986456214459,Alto sinú,4728,66.36224,453.4173,8.461257559085935,4.1951283707149,6.116812915553746
23815,ALCALDE,6,18036,0.011698824573076083,-4.448266906064907,4.896343353896942,4.583126383479825,1.588488672223483,1.522381381729746,0,0,0,NA,23,CORDOBA,TUCHIN,0,0,NA,0,53744,10.891987311852073,1,22213,47.18,0,1,68,7,18,661,70,0,5,1,0,0,0,-9.210340371976182,9.999500033329732e-5,4.21950917576326,1.945924434667559,2.890377313436288,6.493753991137606,4.248496670619767,-9.210340371976182,1.609457912234103,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,11,0,0,51,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,2.3979043636661395,-9.210340371976182,-9.210340371976182,3.9318275935067173,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Alto sinú,101,66.36224,453.4173,4.61512051684126,4.1951283707149,6.116812915553746
23815,CONCEJO,14,16271,0.031036813963493337,-3.472581231863959,10.207528153695673,9.57747621556502,2.32312550234599,2.2594141142238846,0,0,0,NA,23,CORDOBA,TUCHIN,0,0,NA,0,53744,10.891987311852073,15,22213,47.18,0,1,68,7,18,661,70,0,5,1,0,0,0,-9.210340371976182,9.999500033329732e-5,4.21950917576326,1.945924434667559,2.890377313436288,6.493753991137606,4.248496670619767,-9.210340371976182,1.609457912234103,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,0,0,11,0,0,51,0,0,0,0,0,0,0,-9.210340371976182,-9.210340371976182,2.3979043636661395,-9.210340371976182,-9.210340371976182,3.9318275935067173,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Alto sinú,101,66.36224,453.4173,4.61512051684126,4.1951283707149,6.116812915553746
23855,ALCALDE,3,17713,0.1149438265680573,-2.163311734582184,2.012144133328599,1.8246057990921247,0.6992008865149367,0.6013639632055217,0,0,0,NA,23,CORDOBA,VALENCIA,1,0,C 14 SUR DE CORDOBA,1,36042,10.492440204078216,1,25890,41.47,914,30,604,37,416,36726,1002,0,54,59,0,8,1,6.817830680863334,3.4012007149899333,6.403574363497715,3.610920615343275,6.030685500645849,10.511240232801992,6.909753381445205,-9.210340371976182,3.9889858984144118,4.077539138819537,-9.210340371976182,2.0794540416017115,9.999500033329732e-5,0,1,174,2,0,1184,0,0,14,0,0,0,0,-9.210340371976182,9.999500033329732e-5,5.159055873927008,0.693197179309987,-9.210340371976182,7.076653899903407,-9.210340371976182,-9.210340371976182,2.6390644724468912,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Alto sinú,968,50.33371,479.1471,6.875232087276577,3.918675230236513,6.172007669257442
23855,CONCEJO,10,17165,0.143839207690067,-1.939059216546613,5.218710745609774,4.260793153121271,1.6522503877894148,1.4494553291294856,0,0,0,NA,23,CORDOBA,VALENCIA,1,0,C 14 SUR DE CORDOBA,1,36042,10.492440204078216,13,25890,41.47,914,30,604,37,416,36726,1002,0,54,59,0,8,1,6.817830680863334,3.4012007149899333,6.403574363497715,3.610920615343275,6.030685500645849,10.511240232801992,6.909753381445205,-9.210340371976182,3.9889858984144118,4.077539138819537,-9.210340371976182,2.0794540416017115,9.999500033329732e-5,0,1,174,2,0,1184,0,0,14,0,0,0,0,-9.210340371976182,9.999500033329732e-5,5.159055873927008,0.693197179309987,-9.210340371976182,7.076653899903407,-9.210340371976182,-9.210340371976182,2.6390644724468912,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Alto sinú,968,50.33371,479.1471,6.875232087276577,3.918675230236513,6.172007669257442
25001,ALCALDE,4,6994,0.13854732627966826,-1.9765433057325552,3.1330673895936587,2.5840128257047508,1.1420125213441075,0.9493435494160677,0,0,0,NA,25,CUNDINAMARCA,AGUA DE DIOS,0,0,NA,0,11966,9.389824573949976,1,9744,51.02,0,5,10,1,45,329,146,0,1,5,0,1,0,-9.210340371976182,1.609457912234103,2.302595092944046,9.999500033329732e-5,3.8066647119900727,5.796058054716694,4.983607306639609,-9.210340371976182,9.999500033329732e-5,1.609457912234103,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,0,0,8,0,0,6,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,2.0794540416017115,-9.210340371976182,-9.210340371976182,1.7917761357558344,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Alto magdalena,87,0,53.70085,4.465908118654584,-11.512925464970229,3.9834290162841612
25001,CONCEJO,11,6647,0.035354295170753725,-3.342335389897423,6.8060435268381525,6.189445047499482,1.9178109714209073,1.8228454296078775,0,0,0,NA,25,CUNDINAMARCA,AGUA DE DIOS,0,0,NA,0,11966,9.389824573949976,11,9744,51.02,0,5,10,1,45,329,146,0,1,5,0,1,0,-9.210340371976182,1.609457912234103,2.302595092944046,9.999500033329732e-5,3.8066647119900727,5.796058054716694,4.983607306639609,-9.210340371976182,9.999500033329732e-5,1.609457912234103,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,0,0,8,0,0,6,0,0,1,0,0,0,0,-9.210340371976182,-9.210340371976182,2.0794540416017115,-9.210340371976182,-9.210340371976182,1.7917761357558344,-9.210340371976182,-9.210340371976182,9.999500033329732e-5,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,Alto magdalena,87,0,53.70085,4.465908118654584,-11.512925464970229,3.9834290162841612
